,metascore,userscore,year,mean_userscore,action,fighting,first-person,flight,party,puzzle,racing,real-time,role-playing,simulation,sports,strategy,third-person,turn-based,wargame,wrestling,name
1753,68.66666666666667,5.7,2015,6.509532087095432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,King's Quest Chapter 2: Rubble Without a Cause
1754,79.5,6.35,2016,7.225628673537834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,King's Quest Chapter 3: Once Upon a Climb
1755,67.0,5.3,2016,6.455919965827083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,King's Quest Chapter 4: Snow Place Like Home
1756,78.0,5.1,2016,7.042202473015331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,King's Quest Chapter 5: The Good Knight
1757,74.0,7.6,2015,6.782739952153117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kingdom
1758,71.0,7.633333333333333,2018,6.67947011684772,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Kingdom Come: Deliverance
1759,54.0,4.7,2018,5.489818181818181,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Kingdom Come: Deliverance - From The Ashes
1760,77.0,8.8,2013,7.026298391494004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kingdom Hearts HD 1.5 ReMIX
1761,81.0,9.0,2014,7.311510194404932,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Kingdom Hearts HD 2.5 ReMIX
1762,76.0,8.2,2017,6.980890527393748,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Kingdom Hearts HD 2.8 Final Chapter Prologue
1763,84.0,8.9,2017,7.310771581359817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kingdom Hearts HD I.5 + II.5 Remix
1764,81.5,8.2,2019,7.296606146919151,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Kingdom Hearts III
1765,84.0,8.1,2018,7.310771581359817,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kingdom: Two Crowns
1766,72.0,7.5,2017,6.72193452683688,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Kingdoms and Castles
1767,57.0,7.1,2018,5.472210012210013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kirby Battle Royale
1768,66.0,7.5,2014,6.423721167641541,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kirby Fighters Deluxe
1769,73.0,7.4,2018,6.674957745178337,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kirby Star Allies
1770,73.0,8.0,2015,6.674957745178337,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kirby and the Rainbow Curse
1771,69.0,7.1,2017,6.605925653294072,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kirby's Blowout Blast
1772,79.0,6.6,2019,7.1832070707070725,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kirby's Extra Epic Yarn
1773,81.0,8.5,2016,7.311510194404932,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kirby: Planet Robobot
1774,80.0,8.7,2014,7.268050276368594,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kirby: Triple Deluxe
1775,72.0,6.3,2017,6.72193452683688,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kitty Powers' Matchmaker
1776,71.0,6.6285024154589465,2016,6.621082125603873,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Klang
1777,76.0,7.2,2016,6.980890527393748,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Klaus
1778,54.0,6.5,2013,5.489818181818181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Knack
1779,69.0,7.6,2017,6.605925653294072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Knack 2
1780,60.0,6.064428104575164,2017,5.956769674729861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Knee Deep
1781,71.0,6.8,2015,6.621082125603873,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Knight Squad
1782,79.0,7.3,2019,7.1832070707070725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Knights And Bikes
1783,79.0,7.9,2019,7.1832070707070725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Knights and Bikes
1784,62.0,5.8,2013,6.196847260483622,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Knights of Pen & Paper +1 Edition
1785,67.0,5.7,2015,6.455919965827083,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Knights of Pen & Paper 2
1786,57.0,8.3,2013,5.472210012210013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Knock-knock
1787,71.0,7.2,2017,6.621082125603873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Knowledge is Power
1788,64.0,5.8,2018,6.168317201562236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Knowledge is Power: Decades
1789,76.0,7.6,2013,6.980890527393748,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Knytt Underground
1790,51.0,5.4,2016,5.346476761619193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Koi
1791,68.0,6.7,2016,6.45159416985534,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Koihime Enbu
1792,77.0,7.5,2013,7.026298391494004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kokuga
1793,72.0,7.3,2016,6.648019935391105,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Kona
1794,69.0,7.0,2017,6.605925653294072,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Korix
1795,68.0,5.9,2015,6.45159416985534,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kromaia Omega
1796,65.0,5.1,2013,6.375791893818464,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kung Fu Rabbit
1797,58.0,4.9,2015,6.064729729729731,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Kyn
1798,77.33333333333333,7.866666666666667,2017,7.063465329864941,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,L.A. Noire
1799,82.0,6.6,2017,7.308272008597604,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,L.A. Noire: The VR Case Files
1800,47.0,6.25,2015,5.075077067669174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LA Cops
1801,73.0,7.3,2015,6.674957745178337,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LBX: Little Battlers eXperience
1802,77.0,7.3,2013,7.026298391494004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LEGO Batman 2: DC Super Heroes
1803,73.5,6.9,2014,6.728848848665727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LEGO Batman 3: Beyond Gotham
1804,78.0,7.6,2016,7.090712383092983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LEGO City Undercover
1805,62.0,6.6,2013,6.196847260483622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LEGO City Undercover: The Chase Begins
1806,73.66666666666667,7.233333333333333,2018,6.805516342445043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LEGO DC Super-Villains
1807,80.0,7.050000000000001,2015,7.268050276368594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LEGO Dimensions
1808,73.0,7.071021021021022,2017,6.674957745178337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LEGO Harry Potter Collection
1809,70.75,6.891666666666667,2016,6.692821632379559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LEGO Jurassic World
1810,81.0,7.88,2013,7.250391756809769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LEGO Marvel Super Heroes
1811,74.33333333333333,7.166666666666667,2017,6.812862741575067,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LEGO Marvel Super Heroes 2
1812,71.0,6.35,2016,6.621082125603873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LEGO Marvel's Avengers
1813,75.33333333333333,7.333333333333333,2016,6.915009175748653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LEGO Star Wars: The Force Awakens
1814,70.5,6.699999999999999,2014,6.663930090065476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LEGO The Hobbit
1815,69.33333333333333,6.033333333333334,2018,6.588152499755218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LEGO The Incredibles
1816,66.25,6.6,2017,6.409904061577664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LEGO Worlds
1817,67.0,7.2,2018,6.455919965827083,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,LEGRAND LEGACY: Tale of the Fatebounds
1818,68.0,8.0,2016,6.45159416985534,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LEVEL 22, Gary's Misadventures"
1819,49.0,5.1,2014,5.290285714285717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LIGHT
1820,83.0,8.3,2018,7.325162017469709,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LIMBO
1821,78.0,8.7,2014,7.042202473015331,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,LISA
1822,79.0,7.6,2018,7.1832070707070725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,La-Mulana 2
1823,77.0,7.9,2015,7.026298391494004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,La-Mulana EX
1824,75.0,7.35,2018,6.911874548345132,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Labyrinth of Refrain: Coven of Dusk
1825,73.0,7.4,2016,6.674957745178337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ladykiller in a Bind
1826,72.0,7.2,2018,6.72193452683688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lamplight City
1827,35.0,6.3,2016,5.071428571428571,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Langrisser Re:Incarnation -TENSEI-
1828,71.0,6.0,2019,6.617167061004228,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Lapis x Labyrinth
1829,84.0,5.4,2016,7.310771581359817,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Lara Croft GO
1830,73.0,6.033333333333334,2014,6.726544074722778,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lara Croft and the Temple of Osiris
1831,81.5,6.949999999999999,2018,7.309891101501268,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Laser League
1832,65.0,6.572043010752691,2015,6.375791893818464,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Laserlife
1833,75.33333333333333,7.266666666666666,2017,6.93487987469467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Last Day of June
1834,73.0,4.9,2018,6.674957745178337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Last Year: The Nightmare
1835,68.0,6.7,2017,6.461926523928795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Late Shift
1836,76.0,6.15,2017,6.980890527393748,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,LawBreakers
1837,74.66666666666667,7.466666666666666,2016,6.848958984001776,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Layers of Fear
1838,67.0,6.366666666666667,2019,6.4023161129405075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Layers of Fear 2
1839,80.0,8.2,2018,7.268050276368594,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Layers of Fear: Legacy
1840,72.0,6.7,2017,6.72193452683688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Layton's Mystery Journey: Katrielle and The Millionaires' Conspiracy
1841,74.0,7.5,2019,6.782739952153117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Layton's Mystery Journey: Katrielle and The Millionaires' Conspiracy - Deluxe Edition
1842,46.0,8.0,2016,5.036842105263158,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Le Tour de France
1843,49.5,5.6,2013,5.285809809381025,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Le Tour de France 2013 - 100th Edition
1844,64.0,6.1,2017,6.168317201562236,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,League of Evil
1845,46.0,5.0,2017,5.036842105263158,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,League of War: VR Arena
1846,80.0,7.5,2016,7.268050276368594,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Leap of Fate
1847,37.0,8.4,2019,5.116666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Left Alive
1848,62.0,7.5,2013,6.196847260483622,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legend of Dungeon
1849,85.0,8.1,2014,7.522535211267606,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Legend of Grimrock II
1850,61.75,6.425000000000001,2015,6.07772565242278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legend of Kay Anniversary
1851,54.0,6.0,2018,5.489818181818181,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Legendary Eleven
1852,78.0,7.090821256038648,2018,7.042202473015331,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Legendary Gary
1853,71.0,7.6,2015,6.621082125603873,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,Legends of Eisenwald
1854,64.0,4.4,2015,6.168317201562236,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Legions of Steel
1855,56.0,8.3,2013,5.646022727272729,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Leisure Suit Larry: Reloaded
1856,64.0,6.333333333333333,2018,6.176957976209034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Leisure Suit Larry: Wet Dreams Don't Dry
1857,73.0,7.7,2015,6.674957745178337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lemma
1858,63.0,6.7,2014,6.0412192304274415,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lemmings Touch
1859,72.0,6.4,2015,6.72193452683688,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Leo's Fortune
1860,72.0,7.2,2016,6.72193452683688,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Let It Die
1861,82.0,7.7,2014,7.308272008597604,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lethal League
1862,56.0,4.9,2016,5.646022727272729,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Lethal VR
1863,41.0,6.5,2013,4.4675,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Lets Fish! Hooked On
1864,77.0,6.0,2016,7.026298391494004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Letter Quest: Grimm's Journey Remastered
1865,70.0,6.5,2013,6.714134938538741,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Leviathan: Warships
1866,69.0,6.8,2014,6.605925653294072,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Lichdom: Battlemage
1867,69.5,7.1,2016,6.5889272463319815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lichtspeer
1868,71.0,7.4,2017,6.621082125603873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lichtspeer: Double Speer Edition
1869,73.0,7.2,2014,6.674957745178337,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Life Goes On
1870,77.0,6.8,2016,7.026298391494004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Life Goes On: Done to Death
1871,63.0,5.6,2015,6.0412192304274415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Life is Feudal: Your Own
1872,84.0,8.6,2015,7.423848614368657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Life is Strange
1873,80.33333333333333,5.566666666666666,2018,7.28253691571404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Life is Strange 2: Episode 1 - Roads
1874,75.33333333333333,4.866666666666666,2019,6.880301589346175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Life is Strange 2: Episode 2 - Rules
1875,75.33333333333333,6.166666666666667,2019,6.876344922179601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Life is Strange 2: Episode 3 - Wastelands
1876,79.5,5.199999999999999,2019,7.167285200045804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Life is Strange 2: Episode 4 - Faith
1877,77.0,7.85,2017,7.026298391494004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Life is Strange: Before the Storm
1878,79.0,7.833333333333333,2017,7.164486606696999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Life is Strange: Before the Storm - Episode 1: Awake
1879,79.0,8.1,2017,7.1832070707070725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Life is Strange: Before the Storm - Episode 2: Brave New World
1880,77.66666666666667,7.166666666666667,2017,7.08322771141469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Life is Strange: Before the Storm - Episode 3: Hell is Empty
1881,80.0,7.4,2018,7.268050276368594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Life is Strange: Before the Storm - Farewell
1882,76.33333333333333,8.4,2015,6.98815711044438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Life is Strange: Episode 1 - Chrysalis
1883,76.0,8.5,2015,6.914486203229224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Life is Strange: Episode 2 - Out of Time
1884,80.33333333333333,8.566666666666666,2015,7.28253691571404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Life is Strange: Episode 3 - Chaos Theory
1885,77.0,8.6,2015,7.025046891317266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Life is Strange: Episode 4 - Dark Room
1886,81.33333333333333,8.4,2015,7.3015741627477455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Life is Strange: Episode 5 - Polarized
1887,59.0,6.8,2014,5.988887299771167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lifeless Planet
1888,58.5,5.7,2015,5.677620961414065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lifeless Planet: Premier Edition
1889,70.5,7.05,2018,6.663930090065476,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light Fall
1890,68.0,6.3,2017,6.45159416985534,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Light Tracer
1891,67.0,6.7,2014,6.484455996192385,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Lightning Returns: Final Fantasy XIII
1892,71.0,6.8,2013,6.621082125603873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lilly Looking Through
1893,77.0,5.5,2017,7.026298391494004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Linelight
1894,63.5,5.699999999999999,2018,6.093172475374377,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Little Dragons Cafe
1895,53.0,3.95,2019,5.647437114380636,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Little Friends: Dogs & Cats
1896,71.0,7.0,2017,6.621082125603873,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Little Inferno
1897,62.0,7.7,2016,6.196847260483622,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Little King's Story
1898,80.66666666666667,7.933333333333333,2017,7.226291561629991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Little Nightmares
1899,79.0,8.3,2018,7.1832070707070725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Little Nightmares: Complete Edition
1900,62.0,5.9,2017,6.196847260483622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Little Nightmares: The Depths
1901,77.0,3.7,2018,7.026298391494004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Little Red Lie
1902,64.0,4.4,2019,6.168317201562236,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Little Town Hero
1903,58.0,6.5,2018,6.064729729729731,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Little Witch Academia: Chamber of Time
1904,79.0,7.1,2014,7.1832070707070725,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LittleBigPlanet 3
1905,73.0,7.133333333333333,2016,6.769060596655471,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Livelock
1906,53.0,6.5,2016,5.647437114380636,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Loading Human: Chapter 1
1907,65.5,6.6,2013,6.3554109133040235,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Loadout
1908,48.0,4.0,2013,5.225142857142856,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,LocoCycle
1909,79.0,7.0,2017,7.1832070707070725,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LocoRoco
1910,79.0,6.9,2017,7.1832070707070725,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LocoRoco 2 Remastered
1911,74.0,7.5,2018,6.782739952153117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lode Runner Legacy
1912,68.0,6.480813953488374,2018,6.45159416985534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,London Detective Mysteria
1913,89.0,7.8,2017,7.909302325581396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lone Echo
1914,80.33333333333333,7.933333333333334,2013,7.201057434386166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lone Survivor: The Director's Cut
1915,71.0,6.2,2017,6.621082125603873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Loot Rascals
1916,68.0,7.8,2015,6.45159416985534,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Lord of Magna: Maiden Heaven
1917,52.0,6.4,2013,5.230020283975659,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Lords of Football
1918,71.0,7.8,2014,6.621082125603873,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Lords of Xulima
1919,70.66666666666667,6.633333333333333,2014,6.582544680212517,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Lords of the Fallen
1920,71.5,7.449999999999999,2015,6.671508326220376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lost Dimension
1921,63.0,6.19784946236559,2017,6.0412192304274415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lost Grimoires: Stolen Kingdom
1922,77.0,7.1,2015,7.026298391494004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lost Orbit
1923,60.0,5.866666666666667,2013,6.012512537167709,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Lost Planet 3
1924,59.0,7.0,2016,5.988887299771167,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Lost Sea
1925,68.66666666666667,7.033333333333334,2018,6.554481825481162,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Lost Sphear
1926,63.0,6.19784946236559,2018,6.0412192304274415,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lost in Harmony
1927,65.0,5.8,2016,6.375791893818464,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Lovely Planet
1928,82.0,7.425000000000001,2015,7.298841468730905,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lovers in a Dangerous Spacetime
1929,48.0,3.3,2015,5.225142857142856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lucius II
1930,76.0,7.0,2015,6.980890527393748,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Luckslinger
1931,64.0,5.0,2016,6.168317201562236,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lucky's Tale
1932,81.0,7.166666666666667,2014,7.287087523402299,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Luftrausers
1933,74.0,8.0,2018,6.782739952153117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Luigi's Mansion
1934,85.0,8.6,2019,7.522535211267606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Luigi's Mansion 3
1935,86.0,8.5,2013,7.557812500000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Luigi's Mansion: Dark Moon
1936,81.33333333333333,6.86936936936937,2018,7.3015741627477455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lumines Remastered
1937,70.0,7.6,2014,6.714134938538741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lumino City
1938,75.66666666666667,6.666666666666667,2016,6.909184842722115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lumo
1939,50.0,5.4,2018,5.288709677419356,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Lust for Darkness
1940,68.0,6.2,2018,6.45159416985534,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MARVEL Powers United VR
1941,75.0,6.8,2014,6.911874548345132,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,MIND: Path to Thalamus
1942,63.0,6.3,2015,6.0412192304274415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MISSING: An Interactive Thriller - Episode One
1943,81.0,7.7,2013,7.3212433966215436,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,MLB 13: The Show
1944,82.0,7.15,2014,7.318336105937321,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,MLB 14: The Show
1945,80.0,7.6,2015,7.268050276368594,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,MLB 15: The Show
1946,48.0,3.5,2013,5.225142857142856,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,MLB 2K13
1947,85.0,7.3,2016,7.522535211267606,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,MLB The Show 16
1948,85.0,6.9,2017,7.522535211267606,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,MLB The Show 17
1949,82.0,6.4,2018,7.308272008597604,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,MLB The Show 18
1950,86.0,7.8,2019,7.557812500000002,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,MLB The Show 19
1951,81.0,8.2,2019,7.311510194404932,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,MORDHAU
1952,55.0,6.421875,2013,5.567920454545455,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,MUD - FIM Motocross World Championship
1953,48.0,4.8,2014,5.225142857142856,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,MX Vs ATV: Supercross
1954,64.0,5.684615384615384,2019,6.168317201562236,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,MX vs. ATV All Out: Anniversary Edition
1955,42.0,3.8,2015,3.7153846153846146,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,MX vs. ATV Supercross Encore
1956,69.0,5.802941176470589,2019,6.582864554197041,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,MXGP 2019
1957,68.0,6.560833333333333,2018,6.445125864199558,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,MXGP Pro
