,openscore,name,year_x,metascore,userscore,year_y,action,fighting,first-person,flight,party,puzzle,racing,real-time,role-playing,simulation,sports,strategy,third-person,turn-based,wargame,wrestling
1992,80,Timespinner,2018,82.0,6.800000000000001,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,80,Star Control: Origins,2018,75.0,5.7,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1994,80,Pit People,2018,78.5,7.7,2018,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1995,79,A Way Out,2018,78.33333333333333,7.7,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,79,Archangel: Hellfire,2018,79.0,8.4,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1997,79,For Honor: Marching Fire,2018,78.0,3.4,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,79,Madden NFL 19,2018,80.5,2.55,2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1999,79,Lamplight City,2018,72.0,7.2,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,79,Monster Hunter Generations Ultimate,2018,80.0,8.4,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2001,79,Final Fantasy XV: Royal Edition,2018,77.0,8.7,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2002,79,Horizon Chase Turbo,2018,78.25,8.1,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2003,79,Detroit: Become Human,2018,78.0,8.7,2018,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2004,79,Insurgency: Sandstorm,2018,78.0,8.4,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2005,79,Yomawari: The Long Night Collection,2018,73.0,7.7,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,79,Battlefield V,2018,77.33333333333333,2.6333333333333333,2018,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,79,FRAMED Collection,2018,79.0,8.0,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,79,The Jackbox Party Pack 5,2018,79.0,7.637021276595746,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,79,Candleman: The Complete Journey,2018,76.0,7.0,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,79,The Gardens Between,2018,77.66666666666667,7.099999999999999,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,78,Friday the 13th: Killer Puzzle,2018,76.0,7.8,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,78,Solo,2018,77.0,6.6,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,78,Brass Tactics,2018,78.0,7.090821256038648,2018,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2014,78,A Case of Distrust,2018,77.0,5.6,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,78,Tangledeep,2018,79.0,8.2,2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,78,Creed: Rise to Glory,2018,73.0,6.8,2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,78,Pro Evolution Soccer 2019,2018,80.33333333333333,6.533333333333334,2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018,78,The Awesome Adventures of Captain Spirit,2018,77.33333333333333,7.5,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,78,11-11: Memories Retold,2018,75.66666666666667,7.599999999999999,2018,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020,78,Disgaea 1 Complete,2018,79.5,7.45,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2021,78,The Persistence,2018,78.0,8.0,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,78,Hyrule Warriors: Definitive Edition,2018,78.0,8.1,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,78,Football Manager 2019 Touch,2018,69.0,6.8,2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2024,78,Flipping Death,2018,81.0,7.599999999999998,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,78,Aragami: Shadow Edition,2018,77.0,6.85,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,78,Nantucket,2018,74.0,7.5,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2027,78,WarioWare Gold,2018,78.0,8.2,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2028,78,Little Nightmares: Complete Edition,2018,79.0,8.3,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2029,78,Sushi Striker: The Way of Sushido,2018,76.0,7.9,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030,78,EA Sports UFC 3,2018,76.0,4.5,2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2031,78,OkunoKA,2018,80.0,8.1,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032,78,Dead In Vinland,2018,74.0,7.1,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2033,78,Mutant Year Zero: Road to Eden,2018,78.0,7.8,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2034,78,Cultist Simulator,2018,71.0,7.5,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2035,78,Book of Demons,2018,73.0,8.2,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2036,77,Rogue Aces,2018,76.0,6.0,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2037,77,Bomb Chicken,2018,77.0,8.0,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2038,77,Musynx,2018,78.0,7.9,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2039,77,Pode,2018,76.0,6.0,2018,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2040,77,Flashback,2018,63.5,6.4,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2041,77,World of Warcraft: Battle for Azeroth,2018,79.0,3.0,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2042,77,Wizard of Legend,2018,74.5,7.0,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2043,77,Super Chariot,2018,76.0,7.6,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2044,77,Seeking Dawn,2018,68.0,7.2,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2045,77,My Brother Rabbit,2018,78.0,6.9,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2046,77,Overload,2018,74.0,7.5,2018,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2047,77,Labyrinth of Refrain: Coven of Dusk,2018,75.0,7.35,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2048,77,Megaquarium,2018,69.0,6.8,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2049,77,Artifact,2018,76.0,2.1,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2050,77,Omensight,2018,74.5,6.75,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2051,77,Tempest 4000,2018,75.0,5.8,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2052,77,Legendary Gary,2018,78.0,7.090821256038648,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2053,77,The Sims 4: Get Famous,2018,77.0,5.8,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2054,77,Surviving Mars,2018,75.0,6.266666666666666,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2055,76,Super Mario Party,2018,76.0,7.5,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2056,76,Persona Dancing: Endless Night Collection,2018,75.0,6.6,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2057,76,The Adventure Pals,2018,76.33333333333333,7.0,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2058,76,Aegis Defenders,2018,75.0,7.1011520737327185,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2059,76,Donut County,2018,76.0,6.95,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2060,76,Semblance,2018,76.5,7.0,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061,76,The Alliance Alive,2018,74.0,8.2,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2062,76,WWE 2K19,2018,77.0,5.05,2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2063,76,SNK 40th Anniversary Collection,2018,78.0,6.817948717948717,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2064,76,Q.U.B.E. 2,2018,74.75,7.2749999999999995,2018,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2065,76,Deep Sky Derelicts,2018,70.0,5.8,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2066,76,Kenshi,2018,75.0,8.2,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2067,76,Starlink: Battle for Atlas,2018,74.0,6.533333333333334,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2068,76,World of Final Fantasy Maxima,2018,77.0,7.666666666666667,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2069,76,60 Parsecs!,2018,70.0,6.1,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070,75,Hakuoki: Edo Blossoms,2018,75.0,6.9,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2071,75,For the King,2018,78.0,7.75,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2072,75,Runner3,2018,75.5,7.300000000000001,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2073,75,Golf Peaks,2018,78.0,7.8,2019,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2074,75,Ancestors Legacy,2018,75.5,7.15,2018,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2075,75,Mario Tennis Aces,2018,75.0,7.1,2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2076,75,Where the Water Tastes Like Wine,2018,74.0,5.0,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2077,75,Total War: Arena,2018,75.0,7.7,2018,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2078,75,Railway Empire,2018,75.5,6.75,2018,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2079,75,Mothergunship,2018,75.66666666666667,6.733333333333333,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,75,Ghost of a Tale,2018,75.0,8.4,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2081,75,Rival Megagun,2018,74.5,7.011781609195399,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2082,75,BlazBlue: Cross Tag Battle,2018,77.5,7.2,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2083,75,Attack on Titan 2,2018,73.66666666666667,6.8999999999999995,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2084,75,Castlevania Requiem: Symphony of the Night & Rondo of Blood,2018,74.0,6.9,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2085,75,Marble It Up!,2018,74.0,7.4,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2086,75,Tower of Time,2018,77.0,8.1,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2087,75,My Memory of Us,2018,71.0,7.02189349112426,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2088,75,Luigi's Mansion,2018,74.0,8.0,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2089,74,PixelJunk Monsters 2,2018,72.0,7.0,2018,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2090,74,Masters of Anima,2018,73.75,5.636124401913876,2018,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2091,74,Megadimension Neptunia VIIR,2018,71.0,6.8,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2092,74,Mercenary Kings: Reloaded Edition,2018,69.0,7.2,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2093,74,Bladed Fury,2018,74.0,8.3,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2094,74,Headliner: NoviNews,2018,75.0,6.688235294117646,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2095,74,Shadows: Awakening,2018,74.5,6.6,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2096,74,NAIRI: Tower of Shirin,2018,72.0,7.3,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2097,74,Mega Man X Legacy Collection 2,2018,60.0,6.6,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2098,74,Assassin's Creed Origins: The Hidden Ones,2018,73.0,6.7,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2099,74,Crossing Souls,2018,70.66666666666667,6.8,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,74,Black Bird,2018,73.0,7.5,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2101,74,Not Tonight,2018,71.0,6.8,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2102,74,Taiko no Tatsujin: Drum Session!,2018,70.0,5.7,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2103,74,Kirby Star Allies,2018,73.0,7.4,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2104,74,Monster Prom,2018,73.0,7.2,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2105,74,Just Dance 2019,2018,74.5,5.449999999999999,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2106,74,Strange Brigade,2018,72.0,5.966666666666666,2018,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2107,74,The Swords of Ditto,2018,74.0,6.449999999999999,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2108,73,ATOM RPG: Post-apocalyptic indie game,2018,70.0,8.6,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2109,73,Call of Duty: WWII - The Resistance,2018,71.0,2.5,2018,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2110,73,Old School Musical,2018,75.0,7.6,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2111,73,Persona 3: Dancing in Moonlight,2018,73.0,6.2,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2112,73,Dark Eclipse,2018,65.0,6.7,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2113,73,Hellmut: The Badass from Hell,2018,74.0,6.415625,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2114,73,Earth Defense Force 5,2018,72.0,7.6,2018,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2115,73,"Warhammer 40,000: Gladius - Relics of War",2018,71.0,7.3,2018,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2116,73,Fe,2018,71.25,6.375,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2117,73,Phantom Doctrine,2018,73.0,6.85,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2118,73,NBA Live 19,2018,74.0,6.6,2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2119,73,Tesla vs Lovecraft,2018,73.25,6.828265765765767,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120,73,Fist of the North Star: Lost Paradise,2018,72.0,8.0,2018,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2121,73,Marvel's Spider-Man: The Heist,2018,76.0,6.8,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2122,73,Akane,2018,70.0,6.642857142857142,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2123,73,Super Daryl Deluxe,2018,69.5,5.9,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2124,72,Hexologic,2018,71.0,6.9,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2125,72,MARVEL Powers United VR,2018,68.0,6.2,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2126,72,The Fall Part 2: Unbound,2018,72.0,6.7182500057786125,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2127,72,Pato Box,2018,74.0,7.5,2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2128,72,ATOMIK: RunGunJumpGun,2018,78.0,8.0,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2129,72,Vampyr,2018,70.0,6.9,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2130,72,Detective Pikachu,2018,71.0,7.5,2018,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2131,72,Blade Strangers,2018,75.0,7.8,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2132,72,Dandara,2018,71.0,7.45,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2133,72,Persona 5: Dancing in Starlight,2018,72.0,7.1,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2134,72,Mugsters,2018,72.0,6.764159292035399,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2135,72,Kingdom Come: Deliverance,2018,71.0,7.633333333333333,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2136,72,Way of the Passive Fist,2018,68.0,7.7,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2137,72,Assassin's Creed Rogue Remastered,2018,71.0,6.55,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2138,72,Warriors Orochi 4,2018,66.66666666666667,6.933333333333333,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2139,71,Bad North,2018,73.5,7.2,2018,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2140,71,Mulaka,2018,70.0,6.933333333333333,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2141,71,Pathfinder: Kingmaker,2018,73.0,7.4,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2142,71,Smoke and Sacrifice,2018,69.33333333333333,5.7,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2143,71,Jurassic World Evolution,2018,71.0,6.766666666666667,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2144,71,WARTILE,2018,68.0,6.3,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2145,71,Fallen Legion+,2018,66.0,6.504411764705885,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2146,71,Light Fall,2018,70.5,7.05,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2147,71,Transference,2018,72.0,5.666666666666667,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2148,71,Pocket Rumble,2018,75.0,7.5,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2149,71,Deliver Us The Moon: Fortuna,2018,63.0,5.7,2019,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2150,71,Zarvot,2018,72.0,7.0,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2151,71,Planet Alpha,2018,70.75,7.1,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2152,71,Genital Jousting,2018,68.0,7.9,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2153,71,Borderlands 2 VR,2018,72.0,7.4,2018,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2154,71,Joggernauts,2018,70.0,6.723563218390801,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2155,71,Age of Empires: Definitive Edition,2018,69.0,5.2,2018,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2156,70,Space Hulk: Tactics,2018,70.66666666666667,6.493604651162791,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2157,70,The Shapeshifting Detective,2018,71.5,6.152205882352942,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2158,70,FOX n FORESTS,2018,67.75,7.6000000000000005,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2159,70,Lost Sphear,2018,68.66666666666667,7.033333333333334,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2160,70,39 Days to Mars,2018,71.0,3.8,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2161,70,Dillon's Dead-Heat Breakers,2018,69.0,7.8,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2162,70,Ninjin: Clash of Carrots,2018,62.0,7.4,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2163,70,Giana Sisters: Twisted Dreams - Owltimate Edition,2018,74.0,7.4,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2164,70,Regalia: Of Men and Monarchs - Royal Edition,2018,73.0,6.220386904761905,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2165,70,Shiftlings: Enhanced Edition,2018,72.0,6.764159292035399,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2166,70,Overwhelm,2018,73.0,6.441176470588236,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2167,70,Heroki,2018,68.0,7.2,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2168,70,Punch Line,2018,66.0,4.9,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2169,70,Farming Simulator 19,2018,68.5,5.85,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2170,70,NBA 2K Playgrounds 2,2018,67.5,6.050000000000001,2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2171,70,Pool Panic,2018,71.0,6.9,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2172,70,The Spectrum Retreat,2018,68.0,4.866666666666667,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2173,70,H1Z1: Battle Royale,2018,66.0,4.1,2018,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2174,70,Death's Gambit,2018,71.5,7.25,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2175,70,Remothered: Tormented Fathers,2018,73.33333333333333,8.200000000000001,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2176,69,The Raven Remastered,2018,73.0,6.2,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2177,69,Frantics,2018,68.0,7.6,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2178,69,Ash of Gods: Redemption,2018,65.0,7.7,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2179,69,City of Brass,2018,69.25,4.949999999999999,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2180,69,Shape of the World,2018,69.5,6.5820796460177,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2181,69,The Council - Episode 3: Ripples,2018,72.0,6.587053571428572,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2182,69,Shining Resonance Refrain,2018,68.5,7.4,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2183,69,Apocalipsis,2018,73.0,7.0,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2184,69,Kerbal Space Program: Enhanced Edition,2018,64.0,6.4,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2185,69,Gray Dawn,2018,71.0,7.5,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2186,69,GRIP: Combat Racing,2018,68.25,6.324999999999999,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2187,69,Happy Birthdays,2018,71.0,7.0,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2188,69,The Council - Episode 2: Hide and Seek,2018,71.0,6.867434715821813,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2189,69,Empires Apart,2018,68.0,5.0,2018,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2190,69,Darksiders III,2018,67.66666666666667,7.166666666666667,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2191,69,MachiaVillain,2018,65.0,5.8,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2192,68,The Council - Episode 4: Burning Bridges,2018,66.5,6.9,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2193,68,Trailblazers,2018,64.66666666666667,6.300571792879484,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2194,68,Damsel,2018,66.0,5.5,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2195,68,Inked,2018,67.0,5.9,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2196,68,Just Cause 4,2018,67.66666666666667,5.233333333333333,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2197,68,I Hate Running Backwards,2018,65.0,6.572043010752691,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2198,68,All Walls Must Fall,2018,72.0,6.764159292035399,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2199,68,LEGO The Incredibles,2018,69.33333333333333,6.033333333333334,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2200,68,Antigraviator,2018,65.0,4.9,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2201,68,TSIOQUE,2018,68.0,8.2,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2202,68,State of Decay 2,2018,67.5,4.949999999999999,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2203,68,Conan Exiles,2018,66.66666666666667,5.866666666666666,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2204,68,Steel Rats,2018,67.5,7.199999999999999,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2205,68,State of Mind,2018,68.0,7.0,2018,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2206,68,Attack of the Earthlings,2018,71.0,7.0,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2207,68,Gravel,2018,65.33333333333333,6.8,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2208,68,Stellaris: Apocalypse,2018,73.0,7.3,2018,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2209,68,Galaxy Champions TV,2018,66.0,5.769230769230768,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2210,67,Another Sight,2018,67.0,7.5,2018,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2211,67,Danger Zone 2,2018,68.5,5.05,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
