,name,platform,metascore,userscore,year,mean_userscore
534,Valkyrie Drive: Bhikkhuni,VITA,72,8.2,2018,6.603076923076924
535,Neon Chrome,XONE,72,3.5,2018,6.603076923076924
536,Screencheat,XONE,72,6.603076923076924,2018,6.603076923076924
537,Cities: Skylines - Snowfall,PC,72,6.6,2018,6.603076923076924
538,Dragon Ball: Fusions,3DS,72,8.0,2018,6.603076923076924
539,Lichtspeer,PC,72,7.6,2018,6.603076923076924
540,Mordheim: City of the Damned,PS4,72,6.1,2018,6.603076923076924
541,Total War: WARHAMMER - Call of the Beastmen,PC,72,4.5,2018,6.603076923076924
542,Demetrios - The BIG Cynical Adventure,PC,72,7.7,2018,6.603076923076924
543,Dead Rising Triple Pack,PS4,71,6.7,2018,6.645112781954886
544,Toy Odyssey: The Lost and Found,XONE,71,6.645112781954886,2018,6.645112781954886
545,Grow Up,PC,71,7.5,2018,6.645112781954886
546,Dead Rising Triple Pack,XONE,71,6.645112781954886,2018,6.645112781954886
547,Bound,PS4,71,7.1,2018,6.645112781954886
548,LEGO Marvel's Avengers,XONE,71,5.4,2018,6.645112781954886
549,Steep,PS4,71,6.5,2018,6.645112781954886
550,Job Simulator,PS4,71,7.1,2018,6.645112781954886
551,Dead by Daylight,PC,71,6.6,2018,6.645112781954886
552,Deponia,PS4,71,6.4,2018,6.645112781954886
553,Tumblestone,XONE,71,4.8,2018,6.645112781954886
554,Factotum 90,XONE,71,5.9,2018,6.645112781954886
555,Megadimension Neptunia VII,PS4,71,7.0,2018,6.645112781954886
556,Battleborn,XONE,71,7.1,2018,6.645112781954886
557,Klang,PC,71,6.645112781954886,2018,6.645112781954886
558,Hitman - Episode 4: Bangkok,PS4,71,7.0,2018,6.645112781954886
559,Corpse Party,PC,71,7.5,2018,6.645112781954886
560,Song of the Deep,PC,71,7.1,2018,6.645112781954886
561,Mantis Burn Racing,PS4,71,7.1,2018,6.645112781954886
562,Fenix Furia,PS4,71,5.0,2018,6.645112781954886
563,LEGO Marvel's Avengers,PS4,71,7.1,2018,6.645112781954886
564,Aragami,PS4,71,7.1,2018,6.645112781954886
565,Fragments of Him,XONE,71,7.3,2018,6.645112781954886
566,The Detail,PC,71,6.6,2018,6.645112781954886
567,Tachyon Project,PS4,71,6.0,2018,6.645112781954886
568,Stranger of Sword City,VITA,71,8.1,2018,6.645112781954886
569,Sebastien Loeb Rally Evo,PS4,71,7.5,2018,6.645112781954886
570,Dark Souls III: Ashes of Ariandel,PS4,71,7.2,2018,6.645112781954886
571,Uno,PS4,71,6.5,2018,6.645112781954886
572,Oceanhorn: Monster of Uncharted Seas,XONE,71,8.1,2018,6.645112781954886
573,EVE: Valkyrie,PS4,71,6.9,2018,6.645112781954886
574,Aragami,PC,71,7.0,2018,6.645112781954886
575,Dreamfall Chapters,PC,71,7.7,2018,6.645112781954886
576,Crazy Machines 3,PC,71,6.4,2018,6.645112781954886
577,Assassin's Creed: The Ezio Collection,XONE,71,7.3,2018,6.645112781954886
578,Samurai Warriors 4 Empires,PS4,71,7.1,2018,6.645112781954886
579,Riptide GP: Renegade,PS4,71,6.6,2018,6.645112781954886
580,Chambara,PS4,71,6.0,2018,6.645112781954886
581,The Climb,PC,71,7.8,2018,6.645112781954886
582,Transport Fever,PC,71,7.5,2018,6.645112781954886
583,Edge of Nowhere,PC,71,6.7,2018,6.645112781954886
584,Amazing Discoveries In Outer Space,PS4,71,6.4,2018,6.645112781954886
585,The Walking Dead: Michonne - Episode 3: What We Deserve,PC,71,7.3,2018,6.645112781954886
586,Halcyon 6: Starbase Commander,PC,71,7.8,2018,6.645112781954886
587,Fairy Fencer F: Advent Dark Force,PS4,71,6.8,2018,6.645112781954886
588,Sherlock Holmes: The Devil's Daughter,PS4,71,7.2,2018,6.645112781954886
589,No Man's Sky,PS4,71,4.7,2018,6.645112781954886
590,Sheltered,PS4,70,6.4,2018,6.621276595744683
591,Deadlight: Director's Cut,PS4,70,6.8,2018,6.621276595744683
592,I Am Setsuna,PC,70,7.2,2018,6.621276595744683
593,Brigador,PC,70,7.7,2018,6.621276595744683
594,God Eater Resurrection,PS4,70,7.0,2018,6.621276595744683
595,The Walking Dead: Michonne - Episode 1: In Too Deep,PS4,70,7.1,2018,6.621276595744683
596,Obliteracers,PS4,70,6.621276595744683,2018,6.621276595744683
597,Human: Fall Flat,PC,70,7.6,2018,6.621276595744683
598,Hitman - Episode 5: Colorado,PS4,70,6.9,2018,6.621276595744683
599,The Collider 2,PC,70,6.621276595744683,2018,6.621276595744683
600,The Warlock of Firetop Mountain,PC,70,7.3,2018,6.621276595744683
601,Hyrule Warriors Legends,3DS,70,7.5,2018,6.621276595744683
602,Yo-kai Watch 2: Fleshy Souls,3DS,70,7.5,2018,6.621276595744683
603,Dead Island: Definitive Collection,PC,70,5.5,2018,6.621276595744683
604,Clockwork Tales: Of Glass and Ink,XONE,70,6.621276595744683,2018,6.621276595744683
605,Stranger of Sword City,XONE,70,7.7,2018,6.621276595744683
606,Senran Kagura Shinovi Versus,PC,70,7.2,2018,6.621276595744683
607,Mother Russia Bleeds,PC,70,7.0,2018,6.621276595744683
608,Wailing Heights,PC,70,7.0,2018,6.621276595744683
609,Nitroplus Blasterz: Heroines Infinite Duel,PS4,70,6.9,2018,6.621276595744683
610,Batman: The Telltale Series - Episode 1: Realm of Shadows,PS4,70,6.4,2018,6.621276595744683
611,The Final Station,XONE,70,6.2,2018,6.621276595744683
612,AIPD - Artificial Intelligence Police Department,XONE,70,6.621276595744683,2018,6.621276595744683
613,Rainbow Moon,PS4,70,6.4,2018,6.621276595744683
614,Star Wars Battlefront: Outer Rim,PS4,70,5.8,2018,6.621276595744683
615,Resident Evil 0: HD Remaster,PS4,70,7.7,2018,6.621276595744683
616,Dead Star,PS4,70,5.9,2018,6.621276595744683
617,Grow Up,PS4,70,6.1,2018,6.621276595744683
618,Fortified,XONE,69,6.7,2018,6.589795918367345
619,Final Fantasy Explorers,3DS,69,8.5,2018,6.589795918367345
620,River City: Tokyo Rumble,3DS,69,7.9,2018,6.589795918367345
621,Sorcery! Parts 1 and 2,PC,69,7.7,2018,6.589795918367345
622,The Walking Dead: The Telltale Series - A New Frontier,PC,69,6.4,2018,6.589795918367345
623,The Walking Dead: Michonne - Episode 1: In Too Deep,PC,69,5.7,2018,6.589795918367345
624,EVE: Valkyrie,PC,69,4.6,2018,6.589795918367345
625,Diaries of a Spaceport Janitor,PC,69,6.6,2018,6.589795918367345
626,Ashes of the Singularity,PC,69,6.8,2018,6.589795918367345
627,Song of the Deep,PS4,69,7.1,2018,6.589795918367345
628,Battleborn,PC,69,7.1,2018,6.589795918367345
629,Sword Art Online: Hollow Realization,PS4,69,7.4,2018,6.589795918367345
630,God Eater 2: Rage Burst,PS4,69,7.4,2018,6.589795918367345
631,Livelock,PS4,69,6.9,2018,6.589795918367345
632,Nightmares from the Deep 2: The Siren's Call,XONE,69,6.589795918367345,2018,6.589795918367345
633,Deadlight: Director's Cut,XONE,69,7.1,2018,6.589795918367345
634,Mirror's Edge Catalyst,PS4,69,5.6,2018,6.589795918367345
635,The Bunker,PS4,69,5.9,2018,6.589795918367345
636,Star Fox Zero,WIIU,69,7.4,2018,6.589795918367345
637,ClusterTruck,XONE,69,4.3,2018,6.589795918367345
638,Cobalt,PC,69,6.8,2018,6.589795918367345
639,Pro Evolution Soccer 2017,PC,69,3.8,2018,6.589795918367345
640,Tom Clancy's The Division - Underground,XONE,69,7.2,2018,6.589795918367345
641,Okhlos,PC,69,7.7,2018,6.589795918367345
642,Tumble VR,PS4,69,7.2,2018,6.589795918367345
643,Resident Evil 0: HD Remaster,XONE,69,7.8,2018,6.589795918367345
644,Farming Simulator 17,PS4,69,6.4,2018,6.589795918367345
645,Arslan: The Warriors of Legend,PS4,69,6.5,2018,6.589795918367345
646,The Legend of Kusakari,3DS,69,6.589795918367345,2018,6.589795918367345
647,Slain: Back from Hell,XONE,69,6.589795918367345,2018,6.589795918367345
648,Exist Archive: The Other Side of the Sky,PS4,69,7.0,2018,6.589795918367345
649,Resident Evil 5,PS4,69,7.4,2018,6.589795918367345
650,Fragments of Him,PC,69,5.9,2018,6.589795918367345
651,Aurion: Legacy of the Kori-Odan,PC,69,7.8,2018,6.589795918367345
652,Fallout 4: Automatron,PS4,69,6.4,2018,6.589795918367345
653,Screencheat,PS4,69,5.3,2018,6.589795918367345
654,Dead Synchronicity: Tomorrow Comes Today,PS4,69,6.7,2018,6.589795918367345
655,WWE 2K17,PS4,69,6.1,2018,6.589795918367345
656,Farming Simulator 17,PC,69,7.6,2018,6.589795918367345
657,8-Bit Armies,PC,69,7.2,2018,6.589795918367345
658,WWE 2K17,XONE,68,4.8,2018,6.371134020618559
659,Call of Duty: Black Ops III - Descent,PS4,68,3.8,2018,6.371134020618559
660,Exist Archive: The Other Side of the Sky,VITA,68,8.1,2018,6.371134020618559
661,Bear With Me: Episode 1,PC,68,6.1,2018,6.371134020618559
662,Blade & Soul,PC,68,4.5,2018,6.371134020618559
663,The Technomancer,XONE,68,7.2,2018,6.371134020618559
664,Heart&Slash,XONE,68,7.4,2018,6.371134020618559
665,Koihime Enbu,PC,68,6.7,2018,6.371134020618559
666,Battleborn,PS4,68,6.8,2018,6.371134020618559
667,Valley,XONE,68,7.7,2018,6.371134020618559
668,Broforce,PS4,68,6.7,2018,6.371134020618559
669,The Guest,PC,68,7.0,2018,6.371134020618559
670,In Between,XONE,68,8.0,2018,6.371134020618559
671,Dear Esther: Landmark Edition,XONE,68,5.0,2018,6.371134020618559
672,Batman: The Telltale Series,PS4,68,6.8,2018,6.371134020618559
673,Mario Party: Star Rush,3DS,68,7.0,2018,6.371134020618559
674,"LEVEL 22, Gary's Misadventures",XONE,68,8.0,2018,6.371134020618559
675,Dear Esther: Landmark Edition,PS4,68,6.5,2018,6.371134020618559
676,Need for Speed,PC,68,5.3,2018,6.371134020618559
677,WRC 6: World Rally Championship,XONE,68,5.1,2018,6.371134020618559
678,Resident Evil 0: HD Remaster,PC,68,8.0,2018,6.371134020618559
679,Root Letter,PS4,68,7.0,2018,6.371134020618559
680,Earth's Dawn,PS4,68,6.7,2018,6.371134020618559
681,Mafia III,PS4,68,5.2,2018,6.371134020618559
682,Slain: Back from Hell,PS4,68,7.1,2018,6.371134020618559
683,The Solus Project,PC,68,6.4,2018,6.371134020618559
684,Senran Kagura: Estival Versus,PS4,67,7.7,2018,6.333653846153845
685,Lichtspeer,PS4,67,6.6,2018,6.333653846153845
686,Brut@l,PS4,67,5.9,2018,6.333653846153845
687,FORCED SHOWDOWN,PC,67,7.5,2018,6.333653846153845
688,Assault Suit Leynos,PS4,67,6.7,2018,6.333653846153845
689,Fallout 4: Automatron,PC,67,4.9,2018,6.333653846153845
690,TurnOn,PC,67,5.3,2018,6.333653846153845
691,Criminal Girls 2: Party Favors,VITA,67,8.2,2018,6.333653846153845
692,King's Quest Chapter 4: Snow Place Like Home,PS4,67,5.3,2018,6.333653846153845
693,Nights of Azure,PS4,67,7.2,2018,6.333653846153845
694,How We Soar,PS4,67,5.9,2018,6.333653846153845
695,Azkend 2: The World Beneath,XONE,67,6.333653846153845,2018,6.333653846153845
696,Batman: The Telltale Series - Episode 5: City of Light,PS4,67,6.5,2018,6.333653846153845
697,Super Mutant Alien Assault,PS4,67,4.8,2018,6.333653846153845
698,Dex,PS4,67,7.2,2018,6.333653846153845
699,TurnOn,XONE,67,7.0,2018,6.333653846153845
700,Romance of the Three Kingdoms XIII,PS4,67,7.1,2018,6.333653846153845
701,Mount & Blade: Warband,PS4,67,7.7,2018,6.333653846153845
702,The Walking Dead: Michonne - A Telltale Miniseries,PC,67,6.4,2018,6.333653846153845
703,Ride 2,PC,67,7.4,2018,6.333653846153845
704,Mafia III,XONE,67,4.8,2018,6.333653846153845
705,Champions of Anteria,PC,67,6.9,2018,6.333653846153845
706,Claire: Extended Cut,XONE,67,6.8,2018,6.333653846153845
707,Dead Island: Definitive Collection,XONE,67,4.6,2018,6.333653846153845
708,The Little Acre,PS4,67,6.5,2018,6.333653846153845
709,Hard Reset Redux,XONE,67,6.4,2018,6.333653846153845
710,The Way,PC,67,7.2,2018,6.333653846153845
711,Small Radios Big Televisions,PC,67,4.6,2018,6.333653846153845
712,Rogue Wizards,PC,67,6.7,2018,6.333653846153845
713,CALENDULA,PC,67,7.4,2018,6.333653846153845
714,Rocketbirds 2: Evolution,PS4,67,6.2,2018,6.333653846153845
715,Agatha Christie's The ABC Murders,PS4,67,5.9,2018,6.333653846153845
716,Dungeon Souls,PC,67,5.6,2018,6.333653846153845
717,Sebastien Loeb Rally Evo,PC,67,7.1,2018,6.333653846153845
718,Monochroma,XONE,66,6.351948051948051,2018,6.351948051948051
719,Earthlock: Festival of Magic,XONE,66,7.2,2018,6.351948051948051
720,Foul Play,PS4,66,4.2,2018,6.351948051948051
721,Quantum Break,PC,66,5.4,2018,6.351948051948051
722,Driveclub VR,PS4,66,6.6,2018,6.351948051948051
723,Adventures of Mana,VITA,66,8.3,2018,6.351948051948051
724,Her Majesty's SPIFFING,XONE,66,6.8,2018,6.351948051948051
725,Enigmatis: The Ghosts of Maple Creek,XONE,66,7.4,2018,6.351948051948051
726,Cobalt,XONE,66,7.3,2018,6.351948051948051
727,Super Stardust Ultra VR,PS4,66,6.6,2018,6.351948051948051
728,The Incredible Adventures of Van Helsing II,XONE,66,6.8,2018,6.351948051948051
729,One Piece: Burning Blood,PS4,66,7.3,2018,6.351948051948051
730,The Walking Dead: Michonne - Episode 2: Give No Shelter,PC,66,6.2,2018,6.351948051948051
731,NASCAR Heat Evolution,PS4,66,4.4,2018,6.351948051948051
732,WRC 6: World Rally Championship,PC,66,5.7,2018,6.351948051948051
733,WRC 6: World Rally Championship,PS4,66,6.2,2018,6.351948051948051
734,Batman: The Telltale Series - Episode 2: Children of Arkham,PS4,66,6.9,2018,6.351948051948051
735,Silence: The Whispered World 2,XONE,66,7.9,2018,6.351948051948051
736,Manual Samuel,XONE,66,6.2,2018,6.351948051948051
737,Song of the Deep,XONE,66,7.2,2018,6.351948051948051
738,This Is the Police,PC,66,7.6,2018,6.351948051948051
739,Battlezone,PS4,66,7.2,2018,6.351948051948051
740,Bridge Constructor,PS4,66,6.7,2018,6.351948051948051
741,Full Mojo Rampage,PS4,66,6.0,2018,6.351948051948051
742,Galactic Civilizations III: Mercenaries,PC,66,7.0,2018,6.351948051948051
