,name,year_x,metascore,userscore,openscore,action,fighting,first-person,flight,party,puzzle,racing,real-time,role-playing,simulation,sports,strategy,third-person,turn-based,wargame,wrestling,goty
817,The Peanuts Movie: Snoopy's Grand Adventure,2015,60.0,5.0,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
818,Sym,2015,61.0,6.008045977011495,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
819,Inside My Radio,2015,68.0,7.2,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820,A Fistful of Gun,2015,60.0,7.6,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
821,RymdResa,2015,64.0,4.2,63,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
822,J-Stars Victory Vs+,2015,61.0,6.4,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
823,The Order: 1886,2015,63.0,6.7,62,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
824,Rory McIlroy PGA Tour,2015,60.5,3.95,62,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
825,One Upon Light,2015,59.0,6.160526315789473,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826,Gryphon Knight Epic,2015,55.0,7.4,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
827,BRAWL,2015,61.0,5.7,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
828,Omega Quintet,2015,58.0,7.1,62,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
829,Kholat,2015,60.66666666666666,6.1000000000000005,61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
830,Shadowrun Chronicles: Boston Lockdown,2015,61.0,7.1,61,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
831,Sword Coast Legends,2015,61.0,5.6,61,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
832,Corpse of Discovery,2015,49.0,2.0,61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
833,Feist,2015,62.0,6.6802631578947365,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
834,Lightning Returns: Final Fantasy XIII,2015,67.0,6.7,61,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
835,Beyond Eyes,2015,57.33333333333334,5.599999999999999,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
836,Exile's End,2015,63.0,6.3,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
837,Pillar,2015,59.0,6.6,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838,Warhammer Quest,2015,55.0,2.6,61,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
839,Legions of Steel,2015,64.0,4.4,61,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
840,A Bastard's Tale,2015,48.0,5.8,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
841,Magnetic: Cage Closed,2015,58.0,6.691025641025642,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
842,Sonic: Lost World,2015,61.0,6.699999999999998,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
843,Toren,2015,56.5,5.65,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
844,12 is Better Than 6,2015,59.0,4.725,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
845,Rack N Ruin,2015,59.0,6.6,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
846,The Evil Within: The Executioner,2015,59.0,6.5,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
847,NBA Live 16,2015,59.5,5.85,60,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
848,Aaru's Awakening,2015,59.0,2.8,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
849,Spectra: 8bit Racing,2015,52.0,6.5,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
850,Catlateral Damage,2015,57.0,5.1,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851,Toy Soldiers: War Chest,2015,61.0,7.75,59,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
852,Uncanny Valley,2015,58.66666666666666,4.800000000000002,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
853,Son of Nor,2015,54.0,7.6,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
854,Teslapunk,2015,70.0,6.6,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
855,Cross of the Dutchman,2015,59.0,6.9,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
856,Onechanbara Z2: Chaos,2015,57.0,6.8,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
857,Legend of Kay Anniversary,2015,61.75,6.425000000000002,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
858,The Perils of Man,2015,61.0,7.4,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859,I Am Bread,2015,56.66666666666666,4.566666666666666,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860,Verdun,2015,57.33333333333334,6.866666666666666,57,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
861,Supreme League of Patriots,2015,56.0,4.6,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862,Mario Tennis: Ultra Smash,2015,58.0,5.3,56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
863,Hatoful Boyfriend: Holiday Star,2015,54.0,7.7,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,Shelter 2,2015,58.0,7.0,56,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
865,Armikrog,2015,56.0,6.166666666666668,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866,N.E.R.O.: Nothing Ever Remains Obscure,2015,61.5,7.25,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867,Laserlife,2015,65.0,6.572043010752691,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
868,Temple of Yog,2015,54.0,6.9,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
869,Bladestorm: Nightmare,2015,58.0,6.0,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
870,Pixel Heroes: Byte & Magic,2015,58.0,6.234999999999999,54,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
871,Submerged,2015,53.33333333333334,5.533333333333334,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872,Corpse Party: Blood Drive,2015,60.0,7.4,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
873,Roving Rogue,2015,56.0,6.6,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
874,Baseball Riot,2015,56.5,5.907070707070705,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
875,Zotrix,2015,57.0,3.4,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876,Cast of the Seven Godsends,2015,54.0,5.624444444444443,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
877,Pixel Piracy,2015,51.5,2.75,52,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
878,The Deer God,2015,39.0,3.6,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
879,Pulse,2015,57.0,5.1,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880,Toby: The Secret Mine,2015,56.0,5.25,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
881,Solar Shifter EX,2015,53.0,5.758139534883719,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
882,Red Goddess: Inner World,2015,51.0,7.05,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
883,Bedlam: The Game by Christopher Brookmyre,2015,53.0,4.4,50,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
884,Primal Carnage: Extinction,2015,46.0,6.0,50,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
885,Calvino Noir,2015,44.0,7.1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
886,Coast Guard,2015,47.0,3.8,48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887,LA Cops,2015,47.0,6.25,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
888,Vector Thrust,2015,57.0,5.3,47,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
889,Rodea the Sky Soldier,2015,45.0,6.0,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
890,Funk of Titans,2015,43.0,4.3,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
891,Carmageddon: Reincarnation,2015,54.0,4.3,45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
892,Cities XXL,2015,47.0,1.7,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
893,Coffin Dodgers,2015,41.0,3.95,45,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
894,Devil's Third,2015,43.0,6.7,44,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
895,Animal Gods,2015,50.0,5.4,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
896,MX vs. ATV Supercross Encore,2015,42.0,3.8,42,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
897,Hatred,2015,43.0,4.6,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
898,Godzilla,2015,38.0,3.1,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,Giana Sisters: Dream Runners,2015,32.0,4.7,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900,Zombeer,2015,32.0,5.0,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,Alone in the Dark: Illumination,2015,19.0,1.2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
902,Alekhine's Gun,2015,38.0,4.2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903,Tony Hawk's Pro Skater 5,2015,35.5,1.8,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
904,Raven's Cry,2015,27.0,3.3,24,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
905,Uncharted 4: A Thief's End,2016,93.0,8.4,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
906,The Witcher 3: Wild Hunt - Blood and Wine,2016,91.5,9.1,92,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
907,INSIDE,2016,90.5,8.4,91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
908,Overwatch,2016,86.25,6.300000000000002,91,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
909,Forza Horizon 3,2016,88.5,7.45,90,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
910,Out of the Park Baseball 17,2016,92.0,3.3,90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
911,Stardew Valley,2016,87.75,8.25,90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
912,Sid Meier's Civilization VI,2016,87.0,7.5,89,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
913,Rez Infinite,2016,89.0,7.45,89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
914,Dark Souls III,2016,88.33333333333331,8.600000000000001,88,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
915,Stephen's Sausage Roll,2016,90.0,5.5,88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
916,World of Warcraft: Legion,2016,88.0,7.3,88,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
917,Owlboy,2016,86.5,6.950000000000001,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
918,Odin Sphere Leifthrasir,2016,87.0,8.1,88,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
919,NBA 2K17,2016,89.0,6.1,87,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
920,Battlefield 1,2016,88.0,7.533333333333334,87,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
921,Titanfall 2,2016,87.33333333333331,8.3,87,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
922,XCOM 2,2016,87.33333333333331,7.400000000000001,87,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
923,Mortal Kombat XL,2016,85.0,7.7,87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
924,Fire Emblem Fates: Conquest,2016,87.0,8.1,86,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
925,Ori and the Blind Forest: Definitive Edition,2016,88.33333333333331,8.433333333333334,86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
926,Ratchet & Clank,2016,85.0,8.6,86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
927,Dishonored 2,2016,87.33333333333331,7.333333333333332,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
928,The Witness,2016,86.66666666666669,6.866666666666667,86,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
929,Valkyria Chronicles Remastered,2016,84.0,8.1,86,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
930,Monster Hunter Generations,2016,85.0,8.0,85,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
931,Starbound,2016,81.0,7.2,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
932,Pony Island,2016,86.0,7.4,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
933,Fire Emblem Fates: Birthright,2016,86.0,8.3,85,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
934,Shin Megami Tensei IV: Apocalypse,2016,84.0,4.6,85,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
935,The Legend of Zelda: Twilight Princess HD,2016,86.0,8.5,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,Day of the Tentacle Remastered,2016,85.0,7.6,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
937,Planet Coaster,2016,84.0,7.7,85,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
938,BlazBlue: Central Fiction,2016,84.0,7.6,85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
939,Enter the Gungeon,2016,84.33333333333333,7.7666666666666675,84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940,Duskers,2016,83.0,6.6,84,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
941,VA-11 Hall-A: Cyberpunk Bartender Action,2016,82.0,7.2666666666666675,84,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
942,Steins;Gate 0,2016,82.5,8.3,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
943,Thumper,2016,85.25,7.0,84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
944,Darkest Dungeon,2016,84.0,7.899999999999999,84,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
945,BioShock: The Collection,2016,82.66666666666667,8.0,84,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
946,XCOM: Enemy Unknown Plus,2016,82.0,8.1,84,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
947,Hyper Light Drifter,2016,82.0,7.649999999999999,84,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
948,Candle,2016,80.0,7.7,84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
949,Fire Emblem Fates: Revelation,2016,88.0,7.6,84,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
950,Kirby: Planet Robobot,2016,81.0,8.5,84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
951,Severed,2016,82.5,8.0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
952,Dragon Quest Builders,2016,82.0,8.2,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
953,FIFA 17,2016,84.33333333333333,4.666666666666666,83,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
954,Tokyo Mirage Sessions #FE,2016,80.0,8.0,83,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
955,Hearts of Iron IV,2016,83.0,7.3,83,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
956,Shadow Tactics: Blades of the Shogun,2016,85.0,8.3,83,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
957,Gears of War 4,2016,85.0,6.800000000000002,83,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
958,Salt and Sanctuary,2016,82.0,7.666666666666668,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
959,Pro Evolution Soccer 2017,2016,80.33333333333333,5.666666666666668,83,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
960,Grim Dawn,2016,83.0,8.5,83,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
961,Dragon Quest VII: Fragments of the Forgotten Past,2016,81.0,8.4,83,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
962,Madden NFL 17,2016,82.5,4.8,83,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
963,Pocket Card Jockey,2016,83.0,7.9,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
964,Bravely Second: End Layer,2016,81.0,8.2,83,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
965,I Expect You To Die,2016,82.0,7.7,83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
966,Devil Daggers,2016,83.0,7.2,83,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967,FRU,2016,84.0,6.8,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
968,The Banner Saga 2,2016,81.0,8.075,82,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
969,SpeedRunners,2016,84.0,7.6,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970,Quadrilateral Cowboy,2016,81.0,7.2,82,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
971,The Legend of Heroes: Trails of Cold Steel II,2016,79.0,8.45,82,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
972,Watch Dogs 2,2016,79.33333333333333,7.333333333333332,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
973,SUPERHOT,2016,82.66666666666667,7.566666666666666,82,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
974,The Metronomicon,2016,79.0,7.1,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
975,Kelvin and the Infamous Machine,2016,79.0,7.5,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
976,Motorsport Manager,2016,81.0,8.4,82,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
977,Phoenix Wright: Ace Attorney - Spirit of Justice,2016,81.0,8.4,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
978,Hitman - Episode 2: Sapienza,2016,82.33333333333333,6.5,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,Dying Light: The Following,2016,81.0,8.133333333333333,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980,Hitman - Episode 6: Hokkaido,2016,81.0,6.7,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981,Rabi-Ribi,2016,80.0,7.0,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
982,Deus Ex: Mankind Divided,2016,83.33333333333333,7.2,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
983,F1 2016,2016,84.33333333333333,7.8,81,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
984,Stellaris,2016,78.0,8.0,81,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
985,Offworld Trading Company,2016,78.0,7.3,81,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
986,Project Highrise,2016,73.0,7.1,81,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
987,Football Manager 2017,2016,80.0,5.3,81,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
988,"That Dragon, Cancer",2016,78.0,6.1,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989,Oxenfree,2016,79.5,7.6,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
990,Atlas Reactor,2016,81.0,7.5,81,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
991,Xanadu Next,2016,78.0,7.3,81,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
992,Tumblestone,2016,71.0,4.8,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
993,Transport Fever,2016,71.0,7.5,81,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
994,Shantae: Half-Genie Hero,2016,81.0,7.900000000000001,81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
995,The Last Guardian,2016,82.0,8.0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
996,Battlefleet Gothic: Armada,2016,77.0,7.4,81,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
997,Final Fantasy XV,2016,82.0,7.699999999999998,81,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
998,Tyranny,2016,80.0,7.8,81,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
999,Firewatch,2016,80.66666666666667,6.1000000000000005,80,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,"Gremlins, Inc.",2016,75.0,5.5,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,Kathy Rain,2016,77.0,7.6,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1002,Art of Balance,2016,82.0,8.5,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1003,The Sims 4: City Living,2016,78.0,5.8,80,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1004,Dragon's Dogma: Dark Arisen,2016,79.0,8.133333333333333,80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1005,Naruto Shippuden: Ultimate Ninja Storm 4,2016,79.5,8.25,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006,OlliOlli2: XL Edition,2016,83.0,5.8,80,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1007,OneShot,2016,80.0,8.6,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1008,Reigns,2016,77.0,7.4,80,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1009,Hatsune Miku: Project Diva X,2016,78.0,7.3,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010,The King of Fighters XIV,2016,79.0,8.2,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1011,NHL 17,2016,77.5,4.8,79,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1012,Chime Sharp,2016,78.66666666666667,3.1,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1013,Brigador,2016,70.0,7.7,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1014,Echoes Of Aetheria,2016,77.0,7.1,79,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1015,Fallout 4: Far Harbor,2016,77.33333333333333,6.5,79,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1016,This War of Mine: The Little Ones,2016,78.0,7.6,79,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1017,The Bug Butcher,2016,81.0,7.5,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1018,Shiren the Wanderer: The Tower of Fortune and the Dice of Fate,2016,79.0,8.1,79,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1019,Homeworld: Deserts of Kharak,2016,79.0,7.9,79,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1020,Gravity Rush Remastered,2016,80.0,8.1,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1021,Alienation,2016,79.0,7.8,79,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1022,Hue,2016,76.75,7.235294117647059,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1023,Skylanders Imaginators,2016,76.33333333333333,5.3,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1024,Tom Clancy's The Division,2016,79.66666666666667,6.633333333333333,79,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1025,Worms W.M.D,2016,78.0,7.65,78,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1026,Momodora: Reverie Under the Moonlight,2016,76.0,7.4,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027,Zombie Night Terror,2016,81.0,7.8,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028,Death Road to Canada,2016,78.5,6.85,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029,Samorost 3,2016,80.0,7.8,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030,Halo Wars: Definitive Edition,2016,81.0,7.5,78,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1031,World of Final Fantasy,2016,77.0,7.75,78,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1032,The Aquatic Adventure of the Last Human,2016,76.0,6.5,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033,NeuroVoider,2016,85.0,8.2,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034,Redout,2016,77.0,7.725,78,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1035,Score Rush Extended,2016,80.0,7.5,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1036,Leap of Fate,2016,80.0,7.5,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1037,The Turing Test,2016,77.0,7.1,78,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1038,Killing Floor 2,2016,76.33333333333333,7.2,78,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1039,Furi,2016,76.0,7.625,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1040,1979 Revolution: Black Friday,2016,75.66666666666667,7.099999999999999,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1041,American Truck Simulator,2016,76.0,6.9,78,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1042,Goetia,2016,79.0,7.0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1043,Ghost 1.0,2016,80.0,7.5,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
