,openscore,name,platform,year
2165,77,Labyrinth of Refrain: Coven of Dusk,"PS4, PC, Switch",2018
2166,77,SEGA AGES Lightening Force: Quest for the Darkstar,Switch,2018
2167,77,Megaquarium,PC,2018
2168,77,Artifact,PC,2018
2169,77,Omensight,"PS4, PC",2018
2170,77,Tempest 4000,"PS4, XB1, PC",2018
2171,77,Legendary Gary,PC,2018
2172,77,Defenders of Ekron: Definitive Edition,"PS4, XB1, PC",2018
2173,77,Surviving Mars: Space Race,PC,2018
2174,77,The Sims 4: Get Famous,PC,2018
2175,77,"The Haunted Island, a Frog Detective Game",PC,2018
2176,77,Battery Jam,"PC, Switch",2018
2177,77,Farm Together,"XB1, PC",2018
2178,77,Paradox Soul,"PS4, XB1, PC, Vita, Switch",2018
2179,77,Death Mark,"PS4, Vita, Switch",2018
2180,77,Surviving Mars,"PS4, XB1, PC",2018
2181,76,Super Mario Party,Switch,2018
2182,76,Nintendo Labo Vehicle Kit,Switch,2018
2183,76,The World Ends With You: Final Remix,Switch,2018
2184,76,This War of Mine: The Last Broadcast,PC,2018
2185,76,Persona Dancing: Endless Night Collection,PS4,2018
2186,76,The Adventure Pals,"PS4, XB1, PC, Switch",2018
2187,76,Aegis Defenders,"Switch, PC, PS4",2018
2188,76,Black Hole,Switch,2018
2189,76,SpiritSphere DX,Switch,2018
2190,76,SEGA AGES Sonic the Hedgehog,Switch,2018
2191,76,Donut County,"PS4, PC",2018
2192,76,Semblance,"PC, Switch",2018
2193,76,The Alliance Alive,3DS,2018
2194,76,WWE 2K19,"PS4, XB1, PC",2018
2195,76,SNK 40th Anniversary Collection,Switch,2018
2196,76,Q.U.B.E. 2,PC,2018
2197,76,TENGAI for Nintendo Switch,Switch,2018
2198,76,Deep Sky Derelicts,PC,2018
2199,76,Total War Saga: Thrones of Britannia,PC,2018
2200,76,Kenshi,PC,2018
2201,76,Starlink: Battle for Atlas,"PS4, XB1, Switch",2018
2202,76,World of Final Fantasy Maxima,"PS4, XB1, PC",2018
2203,76,Pizza Titan Ultra,PC,2018
2204,76,Towards The Pantheon,PC,2018
2205,76,60 Parsecs!,PC,2018
2206,76,Reigns: Game of Thrones,PC,2018
2207,75,Batman: The Enemy Within - Episode 4,"PS4, XB1, PC",2018
2208,75,Hakuoki: Edo Blossoms,"PC, Vita",2018
2209,75,For the King,PC,2018
2210,75,Runner3,"PC, Switch",2018
2211,75,Far Cry 3 Classic Edition,"PS4, XB1",2018
2212,75,Golf Peaks,PC,2018
2213,75,Ancestors Legacy,PC,2018
2214,75,Arca's Path,"Oculus, Vive, PSVR",2018
2215,75,Mario Tennis Aces,Switch,2018
2216,75,The Council – Episode 1: The Mad Ones,"PS4, XB1, PC",2018
2217,75,Where the Water Tastes Like Wine,PC,2018
2218,75,Total War: Arena,PC,2018
2219,75,Railway Empire,"PS4, XB1, PC",2018
2220,75,No Man's Sky - NEXT,"PS4, XB1, PC",2018
2221,75,Mothergunship,"PS4, XB1, PC",2018
2222,75,Ghost of a Tale,"PS4, XB1, PC",2018
2223,75,Rival Megagun,"PS4, XB1, PC, Switch",2018
2224,75,Little Triangle,"XB1, PC, Switch",2018
2225,75,OPUS: Rocket of Whispers,PC,2018
2226,75,World Conqueror X,Switch,2018
2227,75,Ninja Striker!,"PC, Switch",2018
2228,75,Hearthstone: The Witchwood,PC,2018
2229,75,Chuusotsu! 1st Graduation: Time After Time,PC,2018
2230,75,Johnny Turbo's Arcade: Sly Spy,Switch,2018
2231,75,Asemblance: Oversight,"PS4, PC",2018
2232,75,God Wars: The Complete Legend,Switch,2018
2233,75,Lucah: Born of a Dream,PC,2018
2234,75,Cities: Skylines - Industries,PC,2018
2235,75,Capcom Beat ‘Em Up Bundle,"PS4, XB1, Switch",2018
2236,75,BlazBlue: Cross Tag Battle,"PS4, PC, Switch",2018
2237,75,Attack on Titan 2,"PS4, XB1, PC, Switch",2018
2238,75,The Golf Club 2019,"PS4, XB1, PC",2018
2239,75,Castlevania Requiem: Symphony of the Night & Rondo of Blood,PS4,2018
2240,75,Marble It Up!,Switch,2018
2241,75,Tower of Time,PC,2018
2242,75,My Memory of Us,"PC, PS4, XB1",2018
2243,75,Spintires: Mudrunner - American Wilds,"PS4, XB1, PC, Switch",2018
2244,75,Luigi's Mansion,3DS,2018
2245,75,Reverie,Vita,2018
2246,75,Battlezone Gold Edition,"PS4, XB1, PC",2018
2247,74,Project Highrise: Architect's Edition,"PS4, XB1, PC, Switch",2018
2248,74,PixelJunk Monsters 2,"PS4, XB1, PC, Switch",2018
2249,74,Boundless,"PS4, PC",2018
2250,74,Aggelos,PC,2018
2251,74,Masters of Anima,"PS4, XB1, PC, Switch",2018
2252,74,Megadimension Neptunia VIIR,PSVR,2018
2253,74,The Council - The Complete Season,"PS4, XB1, PC",2018
2254,74,Mercenary Kings: Reloaded Edition,"Switch, PC",2018
2255,74,SEGA Mega Drive Classics,"XB1, PS4",2018
2256,74,Ultra Space Battle Brawl,Switch,2018
2257,74,Bladed Fury,PC,2018
2258,74,Headliner: NoviNews,PC,2018
2259,74,Shadows: Awakening,"PS4, PC, XB1",2018
2260,74,Lego DC Super Villains,"PS4, XB1, PC",2018
2261,74,NAIRI: Tower of Shirin,"PC, Switch",2018
2262,74,Mega Man X Legacy Collection 2,"PS4, XB1, PC, Switch",2018
2263,74,Chocobo Mystery Dungeon: Every Buddy!,"PS4, Switch",2018
2264,74,Assassin's Creed Origins: The Hidden Ones,"XB1, PC, PS4",2018
2265,74,Groove Coaster,PC,2018
2266,74,Speed Brawl,"PC, Switch, PS4, XB1",2018
2267,74,Crossing Souls,"PS4, PC",2018
2268,74,Black Bird,"PC, Switch",2018
2269,74,Not Tonight,PC,2018
2270,74,Taiko no Tatsujin: Drum Session!,PS4,2018
2271,74,Kirby Star Allies,Switch,2018
2272,74,Monster Prom,PC,2018
2273,74,Nuclien,Switch,2018
2274,74,Hyper Universe,PC,2018
2275,74,Just Dance 2019,"PS4, XB1, Wii-U, Switch",2018
2276,74,Strange Brigade,"PS4, XB1, PC",2018
2277,74,Shenmue 1 & 2,"PS4, XB1, PC",2018
2278,74,The Swords of Ditto,"PS4, PC",2018
2279,74,Party Hard 2,PC,2018
2280,73,Ultimate Fishing Simulator,PC,2018
2281,73,Hearthstone: The Boomsday Project,PC,2018
2282,73,Shadow Fight 2,Switch,2018
2283,73,Strange Brigade - Isle of the Dead,"PS4, XB1, PC",2018
2284,73,Wonder Wickets,PC,2018
2285,73,Project Hospital,PC,2018
2286,73,Two Point Hospital: Bigfoot,PC,2018
2287,73,ATOM RPG: Post-apocalyptic indie game,PC,2018
2288,73,Call of Duty: WWII - The Resistance,"PS4, PC, XB1",2018
2289,73,Ken Follett's The Pillars of the Earth - Book Three,"PS4, XB1, PC",2018
2290,73,Atelier Rorona ~The Alchemist of Arland~ DX,"PS4, PC, Switch",2018
2291,73,Old School Musical,"PC, Switch",2018
2292,73,Persona 3: Dancing in Moonlight,PS4,2018
2293,73,Dark Eclipse,PSVR,2018
2294,73,Hellmut: The Badass from Hell,PC,2018
2295,73,Earth Defense Force 5,PS4,2018
2296,73,Path to Mnemosyne,PC,2018
2297,73,Stellaris: MegaCorp,PC,2018
2298,73,Insane Robots,"PS4, XB1, PC",2018
2299,73,"Warhammer 40,000: Gladius - Relics of War",PC,2018
2300,73,Fe,"Switch, XB1, PS4, PC",2018
2301,73,Phantom Doctrine,"PS4, XB1, PC",2018
2302,73,NBA Live 19,"PS4, XB1",2018
2303,73,Tesla vs Lovecraft,PC,2018
2304,73,Evasion,"Oculus, Vive, PSVR",2018
2305,73,Fist of the North Star: Lost Paradise,PS4,2018
2306,73,Marvel's Spider-Man: The Heist,PS4,2018
2307,73,Akane,"PC, Switch",2018
2308,73,Super Daryl Deluxe,"PS4, PC, Switch",2018
2309,73,Warp Shift,Switch,2018
2310,73,Vandals,PC,2018
2311,73,Fairune Collection,"PC, Switch",2018
2312,73,The Office Quest,PC,2018
2313,73,Super Volley Blast,Switch,2018
2314,73,VSR: Void Space Racing,Switch,2018
2315,73,Debris Infinity,"PC, Switch",2018
2316,72,Call of Duty: WW2 - The War Machine,"PS4, XB1, PC",2018
2317,72,Hexologic,PC,2018
2318,72,Golem,PC,2018
2319,72,MARVEL Powers United VR,Oculus,2018
2320,72,Last Year The Nightmare,PC,2018
2321,72,Insidia,PC,2018
2322,72,The Fall Part 2: Unbound,"PS4, XB1, PC",2018
2323,72,Vampyr,"PS4, XB1, PC",2018
2324,72,Pato Box,PC,2018
2325,72,War Tech Fighters,PC,2018
2326,72,ATOMIK: RunGunJumpGun,Switch,2018
2327,72,Fighting EX Layer,PS4,2018
2328,72,7 Billion Humans,PC,2018
2329,72,Detective Pikachu,3DS,2018
2330,72,Blade Strangers,"PS4, PC, Switch",2018
2331,72,Dandara,"Switch, PC, PS4, XB1",2018
2332,72,Digimon Story: Cyber Sleuth - Hacker's Memory,"PS4, Vita",2018
2333,72,Persona 5: Dancing in Starlight,PS4,2018
2334,72,Mugsters,"PS4, XB1, PC, Switch",2018
2335,72,Kingdom Come: Deliverance,"PS4, XB1, PC",2018
2336,72,Way of the Passive Fist,"PS4, PC",2018
2337,72,Assassin's Creed Rogue Remastered,"PS4, XB1",2018
2338,72,10 Second Run RETURNS,Switch,2018
2339,72,Super Lucky’s Tale – Gilly Island,"XB1, PC",2018
2340,72,Hyper Sentinel,"PS4, PC, Switch",2018
2341,72,Catastronauts,"PS4, XB1, PC",2018
2342,72,Pipe Push Paradise,"PS4, XB1, PC, Switch",2018
2343,72,Warriors Orochi 4,"PS4, XB1, PC, Switch",2018
2344,72,Koihime Enbu RyoRaiRai,"PS4, PC",2018
2345,71,Bad North,"PC, Switch",2018
2346,71,Mulaka,"PS4, XB1, PC, Switch",2018
2347,71,Pathfinder: Kingmaker,PC,2018
2348,71,Grid Mania,Switch,2018
2349,71,The Adventures of Elena Temple,"PC, Switch",2018
2350,71,Stellaris - Distant Stars,PC,2018
2351,71,"Football, Tactics, and Glory",PC,2018
2352,71,Lanota,Switch,2018
2353,71,Marvel's Spider-Man: The City That Never Sleeps,PS4,2018
2354,71,Hunter's Legacy: Purrfect Edition,Switch,2018
2355,71,Smoke and Sacrifice,"PC, Switch",2018
2356,71,Jurassic World Evolution,"PS4, XB1, PC",2018
2357,71,WARTILE,PC,2018
2358,71,Fallen Legion+,PC,2018
2359,71,Light Fall,"PC, Switch",2018
2360,71,Transference,"Oculus, Vive, PSVR",2018
2361,71,Pocket Rumble,"PC, Switch",2018
2362,71,Grimmwood - They Come at Night,PC,2018
2363,71,Rise: Race the Future,"PS4, XB1, PC, Switch",2018
2364,71,Dig Dog,"XB1, PC",2018
2365,71,Yuso,"PC, Switch",2018
2366,71,Deliver Us The Moon: Fortuna,PC,2018
2367,71,Zarvot,Switch,2018
2368,71,Planet Alpha,"PS4, XB1, PC, Switch",2018
2369,71,Genital Jousting,PC,2018
2370,71,Ride 3,"PS4, XB1, PC",2018
2371,71,Lucid Dream,PC,2018
2372,71,Meow Motors,"PS4, PC",2018
2373,71,Borderlands 2 VR,PSVR,2018
2374,71,Pillars Of Eternity II: Deadfire - Beast Of Winter,PC,2018
2375,71,Cities: Skylines - Switch Edition,Switch,2018
2376,71,Joggernauts,"PC, Switch",2018
2377,71,Zone of the Enders: The Second Runner MARS,"PS4, PC",2018
2378,71,Age of Empires: Definitive Edition,PC,2018
2379,70,Space Hulk: Tactics,"PS4, XB1, PC",2018
2380,70,The Walking Dead: The Final Season - Episode 2,"PS4, XB1, Switch",2018
2381,70,The Shapeshifting Detective,"PS4, XB1, PC, Switch",2018
2382,70,FOX n FORESTS,"PS4, XB1, PC, Switch",2018
2383,70,Lost Sphear,"PS4, PC, Switch",2018
2384,70,39 Days to Mars,PC,2018
2385,70,Dillon's Dead-Heat Breakers,3DS,2018
2386,70,Ninjin: Clash of Carrots,"PS4, XB1, PC, Switch",2018
2387,70,Giana Sisters: Twisted Dreams - Owltimate Edition,Switch,2018
2388,70,Red Faction Guerrilla: Re-Mars-tered Edition,"PS4, XB1, PC",2018
2389,70,Regalia: Of Men and Monarchs - Royal Edition,"PS4, XB1, PC, Switch",2018
2390,70,Shiftlings: Enhanced Edition,Switch,2018
2391,70,Twin Robots: Ultimate Edition,Switch,2018
2392,70,Total War: ROME II - Desert Kingdoms,PC,2018
2393,70,Sling Ming,"PC, Switch",2018
2394,70,Cities: Skylines - Parklife,PC,2018
2395,70,Azure Reflections,PS4,2018
2396,70,Overwhelm,PC,2018
2397,70,Candle: The Power Of The Flame,"XB1, Switch, PS4",2018
2398,70,Heroki,Switch,2018
2399,70,Element,"PC, Switch",2018
2400,70,Punch Line,"PS4, PC, Vita",2018
2401,70,Rigid Force Alpha,PC,2018
2402,70,Farming Simulator 19,"PS4, XB1, PC",2018
2403,70,My Big Sister,"PS4, XB1, PC, Vita, Switch",2018
2404,70,NBA 2K Playgrounds 2,"PS4, XB1, PC, Switch",2018
2405,70,Pool Panic,"PC, Switch",2018
2406,70,The Spectrum Retreat,"PS4, XB1, PC, Switch",2018
2407,70,Déraciné,PSVR,2018
2408,70,Call of Duty: WWII - United Front,"PS4, XB1, PC",2018
2409,70,H1Z1: Battle Royale,"PS4, PC",2018
2410,70,This Is the Police 2,PC,2018
2411,70,Death's Gambit,"PS4, PC",2018
2412,70,Riddled Corpses EX,"PS4, XB1, Vita",2018
2413,70,Remothered: Tormented Fathers,PC,2018
2414,70,The King’s Bird,PC,2018
2415,69,The Raven Remastered,"PS4, XB1, PC",2018
2416,69,Frantics,PS4,2018
2417,69,Friday the 13th: The Game - Ultimate Slasher Edition,"PS4, XB1, Switch",2018
2418,69,Break Arts II,PC,2018
2419,69,Ash of Gods: Redemption,PC,2018
2420,69,City of Brass,"PS4, XB1, PC",2018
2421,69,Killer7,PC,2018
2422,69,Shape of the World,"PS4, XB1, PC, Switch",2018
2423,69,The Council - Episode 3: Ripples,"PS4, XB1, PC",2018
2424,69,Die for Valhalla!,"PS4, XB1, PC, Switch",2018
2425,69,Shining Resonance Refrain,"PS4, XB1, PC, Switch",2018
2426,69,BELOW,"XB1, PC",2018
2427,69,Apocalipsis,PC,2018
2428,69,Umiro,PC,2018
2429,69,Song of Memories,"PS4, PC, Switch",2018
2430,69,THE LAST REMNANT Remastered,PS4,2018
2431,69,Crayola Scoot,"PS4, XB1, PC, Switch",2018
2432,69,Kerbal Space Program: Enhanced Edition,"XB1, PS4",2018
2433,69,Gray Dawn,PC,2018
2434,69,GRIP: Combat Racing,"PS4, XB1, PC, Switch",2018
2435,69,Happy Birthdays,Switch,2018
2436,69,The Council - Episode 2: Hide and Seek,"PS4, XB1, PC",2018
2437,69,Empires Apart,PC,2018
2438,69,Picross S2,Switch,2018
2439,69,Darksiders III,"PS4, XB1, PC",2018
2440,69,Lake Ridden,PC,2018
2441,69,MachiaVillain,PC,2018
2442,68,The Council - Episode 4: Burning Bridges,"PS4, XB1, PC",2018
2443,68,Trailblazers,"PS4, XB1, PC",2018
2444,68,Damsel,PC,2018
2445,68,Aragami: Nightfall,"PS4, XB1, PC",2018
2446,68,Johnny Turbo's Arcade: Two Crude Dudes,Switch,2018
2447,68,Jake Hunter Detective Story: Ghost of the Dusk,3DS,2018
2448,68,Bow to Blood: Last Captain Standing,"PS4, XB1, PC, Switch",2018
2449,68,Mutant Football League Dynasty Edition,"PC, Switch, PS4, XB1",2018
2450,68,Inked,PC,2018
2451,68,Just Cause 4,"PS4, XB1, PC",2018
2452,68,Anima Gate of Memories: The Nameless Chronicles,"PS4, XB1, PC",2018
2453,68,Assassin's Creed Odyssey: Legacy of the First Blade - Episode 1: Hunted,"PS4, XB1, PC",2018
2454,68,My Hero One’s Justice,"PS4, XB1, PC, Switch",2018
2455,68,I Hate Running Backwards,PC,2018
2456,68,All Walls Must Fall,PC,2018
2457,68,Razed,"PS4, XB1, PC",2018
2458,68,X4: Foundations,PC,2018
2459,68,Furwind,"PS4, PC, Vita, Switch",2018
2460,68,LEGO The Incredibles,"PS4, XB1, PC, Switch",2018
2461,68,TERA - Console Edition,"PS4, XB1",2018
2462,68,TSIOQUE,PC,2018
2463,68,State of Decay 2,"XB1, PC",2018
2464,68,Conan Exiles,"PS4, XB1, PC",2018
2465,68,Steel Rats,"PC, PS4",2018
2466,68,State of Mind,"PS4, XB1, PC, Switch",2018
2467,68,Dissidia Final Fantasy NT,PS4,2018
2468,68,Attack of the Earthlings,PC,2018
2469,68,The Legend of Evil,"PC, Switch",2018
2470,68,Gravel,"PS4, XB1, PC",2018
2471,68,OF MICE AND SAND -REVISED-,Switch,2018
2472,68,Stellaris: Apocalypse,PC,2018
2473,68,Doughlings: Arcade,PC,2018
2474,68,PAW Patrol: On a Roll,"PS4, XB1, PC, Switch",2018
2475,68,Mana Spark,"PC, Switch",2018
2476,68,Galaxy Champions TV,"PC, Switch",2018
2477,67,The American Dream,"Oculus, Vive, PSVR",2018
2478,67,Another Sight,"PS4, XB1, PC, Switch",2018
2479,67,The Inner Friend,"PS4, XB1, PC",2018
2480,67,Nobunaga’s Ambition: Taishi,"PS4, PC",2018
2481,67,Danger Zone 2,PC,2018
2482,67,Space Dave!,Switch,2018
2483,67,Antigraviator,PC,2018
2484,67,Yo-Kai Watch Blasters,3DS,2018
2485,67,Beholder: Complete Edition,"PS4, XB1",2018
2486,67,Sword Art Online: Fatal Bullet,"PS4, XB1, PC",2018
2487,67,Fallen Legion: Rise to Glory,Switch,2018
2488,67,Marvel's Spider-Man: Turf Wars,PS4,2018
2489,67,Call of Cthulhu,"PS4, XB1, PC",2018
2490,67,Rust,PC,2018
2491,67,Totes The Goat,Switch,2018
2492,67,My Lovely Daughter,PC,2018
2493,67,Naked Sun VR,"Oculus, Vive",2018
2494,67,Red's Kingdom,Switch,2018
2495,67,Chiki Chiki Boxy Racers,Switch,2018
2496,67,Torn,"Oculus, Vive, PSVR",2018
2497,67,FIFA 19 - Nintendo Switch Edition,Switch,2018
2498,67,Eternum EX,"PC, Switch",2018
2499,67,Omensight: Definitive Edition,"PC, Switch",2018
2500,67,Gal Metal,Switch,2018
2501,67,Go Vacation,Switch,2018
2502,66,Golem Gates,PC,2018
2503,66,The Longest Five Minutes,Switch,2018
2504,66,The Crew 2,"PS4, XB1, PC",2018
2505,66,Pure Farming 2018,"PS4, XB1, PC",2018
2506,66,Squishies,PSVR,2018
2507,66,Iris.Fall,PC,2018
2508,66,Toki,Switch,2018
2509,66,"Warhammer 40,000: Inquisitor - Martyr",PC,2018
2510,66,Little Dragons Cafe,"Switch, PS4",2018
2511,66,The Long Reach,"PS4, XB1, PC, Switch",2018
2512,66,Pokémon Quest,Switch,2018
2513,66,Next Up Hero,"PS4, XB1, PC, Switch",2018
2514,66,Monster Energy Supercross: The Official Videogame,"XB1, PC, PS4, Switch",2018
2515,66,Sea of Thieves,"XB1, PC",2018
2516,66,Zwei: The Arges Adventure,PC,2018
2517,66,Urban Trial Playground,Switch,2018
2518,66,Battle Princess Madelyn,"PC, Switch",2018
2519,66,Manticore: Galaxy on Fire,Switch,2018
2520,66,Odium to the Core,PC,2018
2521,66,InnerSpace,"XB1, Switch, PC, PS4",2018
2522,66,Detective Gallo,"PS4, PC, Switch",2018
2523,66,Atari Flashback Classics,Switch,2018
2524,66,OK K.O.! Let's Play Heroes,"PS4, XB1, PC",2018
2525,66,Sleep Tight,"PC, Switch",2018
2526,65,The Bard’s Tale IV: Barrows Deep,PC,2018
2527,65,Cold Iron,PC,2018
2528,65,TT Isle of Man: Ride on the Edge,"PS4, XB1",2018
2529,65,SpellKeeper,"PC, Switch",2018
2530,65,Gekido Kintaro's Revenge,Switch,2018
2531,65,Apex Construct,"Oculus, Vive, PSVR",2018
2532,65,The 25th Ward: The Silver Case,"PS4, PC",2018
2533,65,Code of Princess EX,Switch,2018
2534,65,Pic-a-Pix Deluxe,Switch,2018
2535,65,Wolfenstein 2: The Diaries Of Agent Silent Death,"XB1, PC, PS4",2018
2536,65,Mercenaries Saga Chronicles,Switch,2018
2537,65,Samsara,"XB1, PC",2018
2538,65,Gleaner Heights,PC,2018
2539,65,Riftstar Raiders,"PS4, XB1, PC",2018
2540,65,The Way of Life,PC,2018
2541,65,Deployment,PC,2018
2542,65,Nintendo Labo Robot Kit,Switch,2018
2543,65,STAY,"XB1, PC",2018
2544,65,Samurai Defender: Ninja Warfare,Switch,2018
2545,65,Sausage Sports Club,"PC, Switch",2018
2546,65,Save me Mr Tako: Tasukete Tako-San,"PC, Switch",2018
2547,65,Escape Doodland,"PC, Switch",2018
2548,65,Niffelheim,PC,2018
2549,65,Graveyard Keeper,"XB1, PC",2018
2550,65,Fable Fortune,"XB1, PC",2018
2551,65,Bus Simulator 18,PC,2018
2552,65,Strikers Edge,"PS4, PC",2018
2553,65,Vesta,"XB1, Switch, PC",2018
2554,65,Johnny Turbo's Arcade: Wizard Fire,Switch,2018
2555,65,Devil May Cry HD Collection,"PS4, XB1, PC",2018
2556,65,Carnival Games,"PS4, XB1, Switch",2018
2557,64,The Station,"PS4, XB1, PC",2018
2558,64,Penny-Punching Princess,"Vita, Switch",2018
2559,64,Titan Quest,"XB1, PS4",2018
2560,64,Garage: Bad Trip,PC,2018
2561,64,Battlezone: Combat Commander,PC,2018
2562,64,Garage,Switch,2018
2563,64,Naruto to Boruto: Shinobi Striker,"PS4, XB1, PC",2018
2564,64,Final Fantasy XV: Pocket Edition HD,"PS4, XB1, Switch",2018
2565,64,MotoGP 18,"PS4, XB1, PC, Switch",2018
2566,64,Cycle 28,"PC, Switch",2018
2567,64,Tetra's Escape,"PS4, XB1, PC, Vita, Switch",2018
2568,64,Hero Defense,"PS4, XB1",2018
2569,64,Rad Rodgers: Radical Edition,"PS4, XB1, PC, Switch",2018
2570,64,AIRHEART - Tales of broken Wings,"PS4, PC",2018
2571,64,Legrand Legacy: Tale of the Fatebounds,"PC, Switch",2018
2572,64,NASCAR Heat 3,"PS4, XB1, PC",2018
2573,64,MXGP Pro,"PS4, XB1, PC",2018
2574,64,Soccer Slammers,Switch,2018
2575,64,Neverout,Switch,2018
2576,64,Override: Mech City Brawl,"PS4, XB1, PC",2018
2577,64,Leisure Suit Larry - Wet Dreams Don't Dry,PC,2018
2578,64,Rad Rodgers,"PS4, XB1, PC",2018
2579,64,The Escapists: Complete Edition,Switch,2018
2580,64,GALAK-Z: Variant S,Switch,2018
2581,64,AT SUNDOWN: Shots in the Dark,"PS4, XB1, PC, Switch",2018
2582,64,London Detective Mysteria,Vita,2018
2583,63,Raging Justice,"PS4, XB1, PC, Switch",2018
2584,63,City of the Shroud,"PS4, PC",2018
2585,63,Q-YO Blaster,PC,2018
2586,63,Azure Saga: Pathfinder,PC,2018
2587,63,EAT BEAT DEADSPIKE-san,Switch,2018
2588,63,Animal Super Squad,"PS4, PC, Switch",2018
2589,63,Nepenthe,PC,2018
2590,63,Robbotto,"PC, Switch",2018
2591,63,Terratech,"PS4, XB1, PC",2018
2592,63,ADIOS Amigos,"PS4, XB1, PC",2018
2593,63,Smash Hit Plunder,PSVR,2018
2594,63,Kingdom Come: Deliverance – The Amorous Adventures of Bold Sir Hans Capon,PC,2018
2595,63,Thief Simulator,PC,2018
2596,63,RUSH VR,"Oculus, Vive, PSVR",2018
2597,63,Super Treasure Arena,"PC, Switch",2018
2598,63,Pandemic: The Board Game,"XB1, PC, Switch",2018
2599,63,House Flipper,PC,2018
2600,63,Sinner: Sacrifice for Redemption,"PS4, XB1, PC",2018
2601,63,Starship Corporation,PC,2018
2602,63,oOo: Ascension,XB1,2018
2603,63,Creepy Road,PC,2018
2604,63,Cybarian: The Time Travelling Warrior,PC,2018
2605,63,Train Sim World: Founders Edition,XB1,2018
2606,63,Claybook,"PS4, XB1, PC",2018
2607,63,Aperion Cyberstorm,"Wii-U, Switch, PC",2018
2608,63,Downward Spiral: Horus Station,"PS4, PC",2018
2609,63,SYMMETRY,"PS4, XB1, PC",2018
2610,63,We Happy Few,"PS4, XB1, PC",2018
2611,63,Chimparty,PS4,2018
2612,63,Far Cry 5 - Hours of Darkness,"PC, PS4, XB1",2018
2613,63,The Lost Child,"PS4, Vita, Switch",2018
2614,63,Earth Wars,Switch,2018
2615,63,Secret of Mana HD,"PS4, PC, Vita",2018
2616,63,Gift of Parthax,PC,2018
2617,63,Valthirian Arc: Hero School Story,"PS4, PC, Switch",2018
2618,62,Salary Man Escape,PSVR,2018
2619,62,Dynasty Warriors 9,"XB1, PS4",2018
2620,62,Shelter Generations,Switch,2018
2621,62,Robocraft Infinity,XB1,2018
2622,62,Destiny 2 - Warmind,"PS4, XB1, PC",2018
2623,62,The Thin Silence,PC,2018
2624,62,Storm Boy: The Game,"PS4, XB1, PC, Switch",2018
2625,62,Touhou Genso Wanderer Reloaded,"PS4, Switch",2018
2626,62,Murderous Pursuits,PC,2018
2627,62,Coffee Crisis,PC,2018
2628,62,Slam Land,"PC, Switch",2018
2629,62,Mercenaries Wings: The False Phoenix,Switch,2018
2630,62,The Friends of Ringo Ishikawa,"PC, Switch",2018
2631,62,TurtlePop: Journey to Freedom,Switch,2018
2632,61,The Witch and the Hundred Knight 2,PS4,2018
2633,61,The Way Remastered,Switch,2018
2634,61,Far Cry 5: Lost On Mars,"PS4, XB1, PC",2018
2635,61,Adventure Time: Pirates of the Enchiridion,"PS4, XB1, PC, Switch",2018
2636,61,Pop-up Pilgrims,PSVR,2018
2637,61,Wolfenstein 2: The Amazing Deeds of Captain Wilkins,"PS4, XB1, PC",2018
2638,61,Swap This!,Switch,2018
2639,61,Super Hyperactive Ninja,"PS4, XB1, PC",2018
2640,61,Construction Simulator 2 – Console Edition,PS4,2018
2641,61,Omen of Sorrow,PS4,2018
2642,61,INFERNIUM,"PS4, PC, Switch",2018
2643,61,Pro Cycling Manager - Tour de France 2018,"PS4, XB1, PC",2018
2644,61,Corpse Party: Book of Shadows,PC,2018
2645,60,Metal Max Xeno,"PS4, Vita",2018
2646,60,Devious Dungeon,Switch,2018
2647,60,All-Star Fruit Racing,"PS4, XB1, PC, Switch",2018
2648,60,Metal Gear Survive,"PS4, XB1, PC",2018
2649,60,Asterix & Obelix XXL 2,"PC, PS4, Switch, XB1",2018
2650,60,HYPERGUN,PC,2018
2651,60,FAST STRIKER,"PS4, Vita",2018
2652,60,Kingdom Come: Deliverance - From the Ashes,"PS4, XB1, PC",2018
2653,60,Surgeon Simulator CPR,Switch,2018
2654,60,Wenjia,"XB1, PC",2018
2655,60,Payday 2 - Nintendo Switch Edition,Switch,2018
2656,60,SNK Heroines Tag Team Frenzy,"PS4, Switch",2018
2657,60,The Inpatient,PSVR,2018
2658,60,The Way of Kings: Escape the Shattered Plains,"Oculus, Vive",2018
2659,60,V-Rally 4,"PS4, XB1, PC",2018
2660,59,Exorder,PC,2018
2661,59,Super Destronaut DX,"XB1, PC, Switch",2018
2662,59,Gal*Gun 2,"Switch, PS4",2018
2663,59,Knowledge is Power – Decades,PS4,2018
2664,59,Defiance 2050,"PS4, XB1, PC",2018
2665,59,The Path of Motus,"PS4, PC",2018
2666,59,Deiland,"PS4, PC",2018
2667,59,Subaeria,"PS4, XB1, PC",2018
2668,59,Venture Kid,PC,2018
2669,59,Toast Time: Smash Up!,Switch,2018
2670,59,Kirby: Battle Royale,3DS,2018
2671,59,Little Witch Academia: Chamber of Time,"PS4, PC",2018
2672,58,Crisis on the Planet of the Apes VR,"Oculus, Vive, PSVR",2018
2673,58,The Council - Episode 5: Checkmate,"PS4, XB1, PC",2018
2674,58,Jumping Joe & Friends,Switch,2018
2675,58,Blind,"Oculus, Vive, PSVR",2018
2676,58,Viviette,"PC, Switch",2018
2677,58,Mech Rage,"PC, Switch",2018
2678,58,Castle of Heart,Switch,2018
2679,58,Desert Child,"PC, Switch, XB1, PS4",2018
